screen_name,username,user_id,tweet_id,tweet_url,timestamp,timestamp_epochs,text,requesting_help,text_html,links,hashtags,has_media,img_urls,video_url,likes,retweets,replies,is_replied,is_reply_to,parent_tweet_id,reply_to_users,disaster
C_Coolidge,Charlotte L Coolidge,798890670,1.11E+18,/C_Coolidge/status/1107434597648867328,3/18/19 0:12,1552867957,"Washington State University: Livestock Care during Flood Conditions
https://cahnrs.wsu.edu/flood/livestock-care-during-flood-conditions/ …
@SenateGOP @SenateDems @HouseDemocrats @HouseGOP
@POTUS @VP @TheDemocrats @GOP @LPNational @GreenPartyUS
Since Nebraska has so many farms and ranches, you'll need this info",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Washington State University: Livestock Care during <strong>Flood</strong> Conditions
<a class=""twitter-timeline-link"" data-expanded-url=""https://cahnrs.wsu.edu/flood/livestock-care-during-flood-conditions/"" dir=""ltr"" href=""https://t.co/KCHQuBardA"" rel=""nofollow noopener"" target=""_blank"" title=""https://cahnrs.wsu.edu/flood/livestock-care-during-flood-conditions/""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">cahnrs.wsu.edu/flood/livestoc</span><span class=""invisible"">k-care-during-flood-conditions/</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14344823"" dir=""ltr"" href=""/SenateGOP""><s>@</s><b>SenateGOP</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""73238146"" dir=""ltr"" href=""/SenateDems""><s>@</s><b>SenateDems</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""43963249"" dir=""ltr"" href=""/HouseDemocrats""><s>@</s><b>HouseDemocrats</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""15207668"" dir=""ltr"" href=""/HouseGOP""><s>@</s><b>HouseGOP</b></a>
<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""822215679726100480"" dir=""ltr"" href=""/POTUS""><s>@</s><b>POTUS</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""818910970567344128"" dir=""ltr"" href=""/VP""><s>@</s><b>VP</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14377605"" dir=""ltr"" href=""/TheDemocrats""><s>@</s><b>TheDemocrats</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""11134252"" dir=""ltr"" href=""/GOP""><s>@</s><b>GOP</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""31464977"" dir=""ltr"" href=""/LPNational""><s>@</s><b>LPNational</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""14815420"" dir=""ltr"" href=""/GreenPartyUS""><s>@</s><b>GreenPartyUS</b></a>
Since <strong>Nebraska</strong> has so many farms and ranches, you'll <strong>need</strong> this info</p>",['https://cahnrs.wsu.edu/flood/livestock-care-during-flood-conditions/'],[],FALSE,[],,0,1,0,FALSE,FALSE,,[],floods
Trey1049,Trey Stafford,116015793,1.10E+18,/Trey1049/status/1097262147963416576,2/17/19 22:30,1550442656,"Saw the Mississippi, the Tyronza, the St. Francis Rivers today, the St. Francis Floodway, plus the flood relief areas around them today.   I saw the Cache, Black and L’anguille Rivers Friday.  Decision: we really don’t need a lot more rain right now.  @NWSMemphis @ryanvaughan",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Saw the <strong>Mississippi</strong>, the Tyronza, the St. Francis Rivers today, the St. Francis Floodway, plus the <strong>flood</strong> relief areas around them today.   I saw the Cache, Black and L’anguille Rivers Friday.  Decision: we really don’t need a lot more rain right now.  <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""590168938"" dir=""ltr"" href=""/NWSMemphis""><s>@</s><b>NWSMemphis</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""18497441"" dir=""ltr"" href=""/ryanvaughan""><s>@</s><b>ryanvaughan</b></a></p>",[],[],FALSE,[],,42,5,1,TRUE,FALSE,,[],floods
Amy05140973,Amy,1.05E+18,1.07E+18,/Amy05140973/status/1074026355115868161,12/15/18 19:40,1544902812,"Now how much is the Mississippi up n Illinois. I pull my flood money back to illinois last year. We can't afford sand men n Missouri. Pay up Missouri. Need a new state Budget. Gasoline smokes.  Umbrella by @rihanna on @PandoraMusic
https://www.pandora.com/artist/rihanna/good-girl-gone-bad-reloaded/umbrella/TRn6bXl5hfh4k9K?corr=99901279&part=ug …pic.twitter.com/VlYKcn6iXN",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Now how much is the <strong>Mississippi</strong> up n Illinois. I pull my <strong>flood</strong> money back to illinois last year. We can't afford sand men n Missouri. Pay up Missouri. Need a new state Budget. Gasoline smokes. <img alt=""🎧"" aria-label=""Emoji: Headphone"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f3a7.png"" title=""Headphone""/> Umbrella by <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""79293791"" dir=""ltr"" href=""/rihanna""><s>@</s><b>rihanna</b></a> on <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""5796972"" dir=""ltr"" href=""/pandoramusic""><s>@</s><b>PandoraMusic</b></a>
<a class=""twitter-timeline-link"" data-expanded-url=""https://www.pandora.com/artist/rihanna/good-girl-gone-bad-reloaded/umbrella/TRn6bXl5hfh4k9K?corr=99901279&amp;part=ug"" dir=""ltr"" href=""https://t.co/ZGh2jV4meU"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.pandora.com/artist/rihanna/good-girl-gone-bad-reloaded/umbrella/TRn6bXl5hfh4k9K?corr=99901279&amp;part=ug""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">pandora.com/artist/rihanna</span><span class=""invisible"">/good-girl-gone-bad-reloaded/umbrella/TRn6bXl5hfh4k9K?corr=99901279&amp;part=ug</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/VlYKcn6iXN"">pic.twitter.com/VlYKcn6iXN</a></p>",['https://www.pandora.com/artist/rihanna/good-girl-gone-bad-reloaded/umbrella/TRn6bXl5hfh4k9K?corr=99901279&part=ug'],[],TRUE,"['https://pbs.twimg.com/media/Due1RL-V4AEWDPg.jpg', 'https://pbs.twimg.com/media/Due1RW2VsAA3tSv.jpg', 'https://pbs.twimg.com/media/Due1Rh3UwAAM33L.jpg', 'https://pbs.twimg.com/media/Due1RvlVYAAb2kN.jpg']",,0,0,0,FALSE,FALSE,,[],floods
TtPlan17,🇦🇹⚜️🖤Trust💕The🌹Plan🌟 17🤍⚜️🇺🇸,1.14E+18,1.20E+18,/TtPlan17/status/1202856191279456261,12/6/19 7:43,1575618238,"
Urgent Quest!
Needing help!

Concerning:
UPPER MISSISSIPPI VALLEY!
How are the weather conditions
along the river valley
from Minneapolis
down to BridgePort?

I need Informations
about PowerGrid,
Fog and InternetConnections,
HighWater&amp; Floods!",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><img alt=""🚨"" aria-label=""Emoji: Police cars revolving light"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f6a8.png"" title=""Police cars revolving light""/><img alt=""🦺"" aria-label=""Emoji: Safety vest"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f9ba.png"" title=""Safety vest""/><img alt=""❄️"" aria-label=""Emoji: Snowflake"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/2744.png"" title=""Snowflake""/><img alt=""🌨️"" aria-label=""Emoji: Cloud with snow"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f328.png"" title=""Cloud with snow""/><img alt=""🦺"" aria-label=""Emoji: Safety vest"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f9ba.png"" title=""Safety vest""/><img alt=""🚨"" aria-label=""Emoji: Police cars revolving light"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f6a8.png"" title=""Police cars revolving light""/>
Urgent Quest!
Needing help!
<img alt=""🚨"" aria-label=""Emoji: Police cars revolving light"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f6a8.png"" title=""Police cars revolving light""/><img alt=""🤝"" aria-label=""Emoji: Handshake"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f91d.png"" title=""Handshake""/><img alt=""⚠️"" aria-label=""Emoji: Warning sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/26a0.png"" title=""Warning sign""/><img alt=""📢"" aria-label=""Emoji: Public address loudspeaker"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4e2.png"" title=""Public address loudspeaker""/><img alt=""📡"" aria-label=""Emoji: Satellite antenna"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4e1.png"" title=""Satellite antenna""/><img alt=""🚨"" aria-label=""Emoji: Police cars revolving light"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f6a8.png"" title=""Police cars revolving light""/>
Concerning:
UPPER <strong>MISSISSIPPI</strong> VALLEY!
How are the weather conditions
along the river valley
from Minneapolis
down to BridgePort?
<img alt=""🚨"" aria-label=""Emoji: Police cars revolving light"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f6a8.png"" title=""Police cars revolving light""/><img alt=""🤝"" aria-label=""Emoji: Handshake"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f91d.png"" title=""Handshake""/><img alt=""⚠️"" aria-label=""Emoji: Warning sign"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/26a0.png"" title=""Warning sign""/><img alt=""📢"" aria-label=""Emoji: Public address loudspeaker"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4e2.png"" title=""Public address loudspeaker""/><img alt=""📡"" aria-label=""Emoji: Satellite antenna"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f4e1.png"" title=""Satellite antenna""/><img alt=""🚨"" aria-label=""Emoji: Police cars revolving light"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f6a8.png"" title=""Police cars revolving light""/>
I need Informations
about PowerGrid,
Fog and InternetConnections,
HighWater&amp;a<strong>mp; Fl</strong>oods!</p>",[],[],FALSE,[],,23,29,3,TRUE,FALSE,,[],floods
deborah21343070,deborah jordan,1.12E+18,1.20E+18,/deborah21343070/status/1198770023470379008,11/25/19 1:07,1574644020,@pulte thank you for helping those in need i run a mission store in petal mississippi i help flood. tornado victims. People that get out of prison etc am renting a building which the owner has up for sale hope i dont have to move people depend on me. My husband is a vietnam vet,,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25029495"" dir=""ltr"" href=""/pulte""><s>@</s><b>pulte</b></a> thank you for helping those in need i run a mission store in petal <strong>mississippi</strong> i help <strong>flood</strong>. tornado victims. People that get out of prison etc am renting a building which the owner has up for sale hope i dont have to move people depend on me. My husband is a vietnam vet</p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
obstinatesnoop,God Over Country Over Party / Founding Ideals,2222314358,1.20E+18,/obstinatesnoop/status/1197021006591717377,11/20/19 5:17,1574227022,I think Democrats need to remember that Sondland is likely a hostile witness. I totally think that he is part of the Republican circus façade. Tomorrow is going to be like a muddy Mississippi flood.,,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">I think Democrats need to remember that Sondland is likely a hostile witness. I totally think that he is part of the Republican circus façade. Tomorrow is going to be like a muddy <strong>Mississippi</strong> <strong>flood</strong>.</p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
SteveBowenWx,Steve Bowen,2910421941,1.22E+18,/SteveBowenWx/status/1224396470838800384,2/3/20 18:17,1580753841,"Flood-related crop insurance payouts now top $6.4 billion from 2019 US events. Most tied to the spring/summer floods across the Mississippi River Watershed. South Dakota alone has accounted for $1+ billion of the total.

Need to keep an eye on the 2020 flood potential, too. pic.twitter.com/q0C94nqZ1W",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><strong>Flood</strong>-related crop insurance payouts now top $6.4 billion from 2019 US events. Most tied to the spring/summer <strong>floods</strong> across the <strong>Mississippi</strong> River Watershed. South Dakota alone has accounted for $1+ billion of the total.

Need to keep an eye on the 2020 <strong>flood</strong> potential, too. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/q0C94nqZ1W"">pic.twitter.com/q0C94nqZ1W</a></p>",[],[],TRUE,['https://pbs.twimg.com/media/EP3uGBYXkAA9QQ_.jpg'],,28,26,2,TRUE,FALSE,,[],floods
kirkbenton13,KIRK BENTON ANGEL CLUB 3:16 FM📽📻🌎🎼 SHOW,1.08E+18,1.08E+18,/kirkbenton13/status/1082431080496549888,1/8/19 0:17,1546906654,"THE OBAMANATION OF DESOLATION~ Indian JOE TROY NOUIS FOX CHANNEL & HUCKLEBERRY HOUND & MISSISSIPPI RIVER MEL GIBSON & SISSY SPACEK, the flood & national guard need all of us one day",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">THE OBAMANATION OF DESOLATION~ Indian JOE TROY NOUIS<img alt=""🦊"" aria-label=""Emoji: Fox face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f98a.png"" title=""Fox face""/> FOX CHANNEL &amp; HUCKLEBERRY HOUND &amp; <strong>MISSISSIPPI</strong> RIVER MEL GIBSON &amp; SISSY SPACEK, the <strong>flood</strong> &amp; national guard need all of us one day</p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
WTOKTV,WTOK-TV,50836936,1.08E+18,/WTOKTV/status/1079080219498242050,12/29/18 18:22,1546107747,"The National Weather Service is forecasting additional rainfall of up to an inch each day through Monday. There are flood warnings for several rivers in central and south Mississippi, so residents need to monitor conditions carefully. https://www.wtok.com/content/news/MEMA-updates-storm-damage-reports-in-state-503659841.html …",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The National Weather Service is forecasting additional rainfall of up to an inch each day through Monday. There are <strong>flood</strong> warnings for several rivers in central and south <strong>Mississippi</strong>, so residents need to monitor conditions carefully. <a class=""twitter-timeline-link"" data-expanded-url=""https://www.wtok.com/content/news/MEMA-updates-storm-damage-reports-in-state-503659841.html"" dir=""ltr"" href=""https://t.co/GJ769B0P8O"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.wtok.com/content/news/MEMA-updates-storm-damage-reports-in-state-503659841.html""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">wtok.com/content/news/M</span><span class=""invisible"">EMA-updates-storm-damage-reports-in-state-503659841.html</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://www.wtok.com/content/news/MEMA-updates-storm-damage-reports-in-state-503659841.html'],[],FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
SenatorWicker,Senator Roger Wicker,264219447,1.18E+18,/SenatorWicker/status/1176623195421646856,9/24/19 22:23,1569363805,It was great to have representatives from the Mississippi and Yazoo-Mississippi Delta Levee Boards in my office today. @SenHydeSmith & I discussed the continuing need for flood control projects across our state. pic.twitter.com/asPod07e2T,,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">It was great to have representatives from the <strong>Mississippi</strong> and Yazoo-<strong>Mississippi</strong> Delta Levee Boards in my office today. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""983348251972816896"" dir=""ltr"" href=""/SenHydeSmith""><s>@</s><b>SenHydeSmith</b></a> &amp; I discussed the continuing need for <strong>flood</strong> control projects across our state. <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/asPod07e2T"">pic.twitter.com/asPod07e2T</a></p>",[],[],TRUE,['https://pbs.twimg.com/media/EFQ0jijWsAAgMgi.jpg'],,21,5,6,TRUE,FALSE,,[],floods
ScottCotter10,Scotty Cotter,1.16E+18,1.18E+18,/ScottCotter10/status/1175187840218435584,9/20/19 23:19,1569021589,@DonaldTrump Then we need to work on the Mississippi Lock system and continue to gently compete with Israel to supply LNG to Europe.  So Important the Mississippi Lock system and good sense flood and invasive species control.  Then the Alaska Marine Highway system (they are impor,,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""736267842681602048"" dir=""ltr"" href=""/DonaldTrump""><s>@</s><b>DonaldTrump</b></a> Then we need to work on the <strong>Mississippi</strong> Lock system and continue to gently compete with Israel to supply LNG to Europe.  So Important the <strong>Mississippi</strong> Lock system and good sense <strong>flood</strong> and invasive species control.  Then the Alaska Marine Highway system (they are impor</p>",[],[],FALSE,[],,0,0,0,FALSE,FALSE,,[],floods
benwar27,L.W. Samuelson,120156455,1.17E+18,/benwar27/status/1174167679373955073,9/18/19 3:46,1568778364,Way Cool! They need those for when the Mississippi floods.,,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Way Cool! They need those for when the <strong>Mississippi</strong> <strong>floods</strong>.</p>",[],[],FALSE,[],,3,0,0,FALSE,TRUE,1.17E+18,"[{'screen_name': 'ABC', 'user_id': '28785486'}]",floods
rancherbov,Mississippi17,9.69E+17,1.19E+18,/rancherbov/status/1186109796090568707,10/21/19 2:39,1571625586,"@TulpForCongress is who we conservatives need to support    in Mississippi 3 District.  He is going up against current Rep.  Michael Guest (D) next year. @RepMichaelGuest, does not care about your kids future, rather they want to flood this nation with illegal aliens.  Sad",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1181255021385703436"" dir=""ltr"" href=""/TulpForCongress""><s>@</s><b>TulpForCongress</b></a> is who we conservatives need to support    in <strong>Mississippi</strong> 3 District.  He is going up against current Rep.  Michael Guest (D) next year. <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1081243468327018496"" dir=""ltr"" href=""/RepMichaelGuest""><s>@</s><b>RepMichaelGuest</b></a>, does not care about your kids future, rather they want to <strong>flood</strong> this nation with illegal aliens.  Sad</p>",[],[],FALSE,[],,2,1,0,FALSE,FALSE,,[],floods
EditorDHNOL,T. Rafael Alfonso,62645602,1.18E+18,/EditorDHNOL/status/1184555076901310464,10/16/19 19:41,1571254912,"Everything You Need to Know About Flood Insurance from NFIP -  JACKSON, Miss. – Have you considered getting coverage from the National Flood Insurance Program (NFIP)?

Flood insurance from NFIP is available to anyone in any Mississippi community which participates in the progr... pic.twitter.com/jmK0o60gn0",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Everything You Need to Know About <strong>Flood</strong> Insurance from NFIP -  JACKSON, Miss. – Have you considered getting coverage from the National <strong>Flood</strong> Insurance Program (NFIP)?

<strong>Flood</strong> insurance from NFIP is available to anyone in any <strong>Mississippi</strong> community which participates in the progr... <a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/jmK0o60gn0"">pic.twitter.com/jmK0o60gn0</a></p>",[],[],TRUE,['https://pbs.twimg.com/media/EHBikJJW4AAMKyQ.jpg'],,0,0,0,FALSE,FALSE,,[],floods
tommybrooker,Tommy Brooker,34125829,1.18E+18,/tommybrooker/status/1180603850996060161,10/5/19 22:01,1570312867,"If Ole Miss and Rebels ever went away we need to go back to our original name, Mississippi Flood.",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">If Ole Miss and Rebels ever went away we need to go back to our original name, <strong>Mississippi</strong> <strong>Flood</strong>.</p>",[],[],FALSE,[],,2,0,0,FALSE,TRUE,1.18E+18,"[{'screen_name': 'mmartincpa', 'user_id': '345027878'}, {'screen_name': 'SportsGeniuss', 'user_id': '242496583'}]",floods
JoshuaMZeitz,Joshua Zeitz,1345185876,1.19E+18,/JoshuaMZeitz/status/1191076121909051397,11/3/19 19:34,1572809651,"This game gets old, but imagine Obama or any Dem president chastising the governor of Mississippi on Twitter, during an emergency, for allowing citizens to keep building homes in flood zones. We need a POTUS interested in being president of the entire country, not just 35% of it. https://twitter.com/realDonaldTrump/status/1190995034163892226 …",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">This game gets old, but imagine Obama or any Dem president chastising the governor of <strong>Mississippi</strong> on Twitter, during an emergency, for allowing citizens to keep building homes in <strong>flood</strong> zones. We need a POTUS interested in being president of the entire country, not just 35% of it. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/realDonaldTrump/status/1190995034163892226"" dir=""ltr"" href=""https://t.co/UpEiN6CpQK"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/realDonaldTrump/status/1190995034163892226""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/realDonaldTrum</span><span class=""invisible"">p/status/1190995034163892226</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>",['https://twitter.com/realDonaldTrump/status/1190995034163892226'],[],FALSE,[],,13,3,0,FALSE,FALSE,,[],floods
bklivestong,bklivestong®,361700508,1.19E+18,/bklivestong/status/1187704879348961280,10/25/19 12:18,1572005884,"Since it’s raining in the Mississippi Delta, let’s ask God for a Spiritual Downpour to flood our day with everything we need to keep us going!

#bklifenotes #bklivestrong2019 #Chapter10OCT25 #298of365 #2019Editionpic.twitter.com/RA3QNHudGs",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Since it’s raining in the <strong>Mississippi</strong> Delta, let’s ask God for a Spiritual Downpour to <strong>flood</strong> our day with everything we need to keep us going!

<a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bklifenotes?src=hash""><s>#</s><b>bklifenotes</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/bklivestrong2019?src=hash""><s>#</s><b>bklivestrong2019</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Chapter10OCT25?src=hash""><s>#</s><b>Chapter10OCT25</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/298of365?src=hash""><s>#</s><b>298of365</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/2019Edition?src=hash""><s>#</s><b>2019Edition</b></a><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/RA3QNHudGs"">pic.twitter.com/RA3QNHudGs</a></p>",[],"['bklifenotes', 'bklivestrong2019', 'Chapter10OCT25', '298of365', '2019Editionpic']",TRUE,['https://pbs.twimg.com/media/EHuTSnVWkAAWa7-.jpg'],,0,0,0,FALSE,FALSE,,[],floods
coffeegirl_77,Charis Megill,366077846,1.19E+18,/coffeegirl_77/status/1187602550721302528,10/25/19 5:31,1571981487,"We’re getting lots of rain tomorrow and Saturday in South Mississippi and New Orleans area... we need rain, but not excited about driving during flash flood possibilities ",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We’re getting lots of rain tomorrow and Saturday in South <strong>Mississippi</strong> and New Orleans area... we need rain, but not excited about driving during flash <strong>flood</strong> possibilities <img alt=""😐"" aria-label=""Emoji: Neutral face"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f610.png"" title=""Neutral face""/></p>",[],[],FALSE,[],,1,0,1,TRUE,TRUE,1.19E+18,"[{'screen_name': 'atxwxgirl', 'user_id': '67052909'}]",floods
sharpshorts,Your Mama Obama,25620557,1.09E+18,/sharpshorts/status/1090601302185426949,1/30/19 13:23,1548854587,"Your 'logic"" :
1) I left my front door open last night. No one came in so who needs doors?
2) I live in Montana, was unaffected by the Mississippi overflowing so why worry about flood control in New Orleans?
3) Nobody has invaded the USA lately so why do we need a military?",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Your 'logic"" :
1) I left my front door open last night. No one came in so who needs doors?
2) I live in Montana, was unaffected by the <strong>Mississippi</strong> overflowing so why worry about <strong>flood</strong> control in New Orleans?
3) Nobody has invaded the USA lately so why do we need a military?</p>",[],[],FALSE,[],,1,0,0,FALSE,TRUE,1.09E+18,"[{'screen_name': 'krassenstein', 'user_id': '133938408'}, {'screen_name': 'realDonaldTrump', 'user_id': '25073877'}, {'screen_name': 'foxandfriends', 'user_id': '15513604'}]",floods
OntarioRivers,Ont Rivers Alliance,255269130,1.09E+18,/OntarioRivers/status/1089519942280626176,1/27/19 13:46,1548596771,"While the locks, dams and levees that make the Mississippi a mighty economic force have destroyed fish habitat by blocking off migration pathways and changing annual flood cycles species need to spawn... http://ow.ly/PE2a30nt4in ",,"<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">While the locks, dams and levees that make the <strong>Mississippi</strong> a mighty economic force have destroyed fish habitat by blocking off migration pathways and changing annual <strong>flood</strong> cycles species need to spawn... <a class=""twitter-timeline-link"" data-expanded-url=""http://ow.ly/PE2a30nt4in"" dir=""ltr"" href=""https://t.co/BWMoyqekXC"" rel=""nofollow noopener"" target=""_blank"" title=""http://ow.ly/PE2a30nt4in""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">ow.ly/PE2a30nt4in</span><span class=""invisible""></span><span class=""tco-ellipsis""><span class=""invisible""> </span></span></a></p>",['http://ow.ly/PE2a30nt4in'],[],FALSE,[],,1,0,0,FALSE,FALSE,,[],floods
